순번_정류장ID,1-2800630,2-2806418,3-2806633,4-2806834,5-2805743,6-2804896,7-2806010,8-2805037,9-2805221,10-2805910,11-2805253,12-2805251,13-2805249,14-2805945,15-2800569,16-2807222,17-2800563,18-2807520,19-2807504,20-2804850,21-2803359,22-2803215,23-2804433,24-2803214,25-2806618,1-2807429,2-2805676,3-2805630,4-2807038,5-2805632,6-2805634,7-2806163,8-2807626,9-2805703,10-2806807,11-2807439,12-2805702,13-2805700,14-2805698,15-2806024,16-2805696,17-2805694,18-2805636,19-2805692,20-2803157,21-2803651,22-2806491,23-2803182,24-2803678,25-2803679,26-2803155,27-2805705,28-2803154,29-2803655,30-2806607,31-2805970,32-2805972,33-2807630,34-2807300,35-2803298,36-2803190,37-2805833,38-2803288,39-2803285,40-2803650,41-2803291,42-2803296,43-2803179,44-2804433,45-2806619
11-2807439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.192053,0.989479,1.19805,1.5171700000000001,2.496111,2.911416,3.347146,3.993374,4.3474900000000005,4.669729,5.0967080000000005,5.595581,5.883508,6.356306,7.224488,7.9657230000000006,8.636647,9.0182,9.53215,9.839757,10.362678,10.835994000000001,11.398283000000001,11.729493000000002,12.03128,12.502919,12.953224,13.195451,13.45749,13.606016,13.902658,23.154472,23.487703999999997,25.089506999999998
12-2805702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.797426,1.005997,1.325117,2.304058,2.719363,3.155093,3.8013209999999997,4.155437,4.477676,4.904655,5.403528,5.6914549999999995,6.1642529999999995,7.0324349999999995,7.773669999999999,8.444593999999999,8.826146999999999,9.340096999999998,9.647704,10.170625,10.643941,11.20623,11.53744,11.839227,12.310865999999999,12.761171,13.003397999999999,13.265436999999999,13.413962999999999,13.710605,22.962418999999997,23.295650999999996,24.897453999999996
13-2805700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.208571,0.5276909999999999,1.5066319999999997,1.9219369999999998,2.3576669999999997,3.003895,3.358011,3.68025,4.107229,4.606102,4.894029,5.366827,6.235009,6.9762439999999994,7.647168,8.028720999999999,8.542670999999999,8.850278,9.373199,9.846515,10.408804,10.740014,11.041801,11.51344,11.963745,12.205972,12.468010999999999,12.616537,12.913179,22.164993,22.498224999999998,24.100028
14-2805698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.31911999999999996,1.298061,1.713366,2.149096,2.795324,3.14944,3.471679,3.898658,4.397531,4.685458,5.158256,6.026438,6.767673,7.438597000000001,7.820150000000001,8.334100000000001,8.641707000000002,9.164628000000002,9.637944000000003,10.200233000000003,10.531443000000003,10.833230000000002,11.304869000000002,11.755174000000002,11.997401000000002,12.259440000000001,12.407966000000002,12.704608000000002,21.956422000000003,22.289654000000002,23.891457000000003
15-2806024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.978941,1.3942459999999999,1.8299759999999998,2.476204,2.83032,3.152559,3.5795380000000003,4.078411,4.366338,4.839136,5.707318,6.448553,7.119477000000001,7.501030000000001,8.014980000000001,8.322587000000002,8.845508000000002,9.318824000000003,9.881113000000003,10.212323000000003,10.514110000000002,10.985749000000002,11.436054000000002,11.678281000000002,11.940320000000002,12.088846000000002,12.385488000000002,21.637302000000002,21.970534,23.572337
16-2805696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.41530500000000004,0.851035,1.497263,1.851379,2.1736180000000003,2.6005970000000005,3.0994700000000006,3.3873970000000004,3.8601950000000005,4.728377,5.469612,6.140536,6.522089,7.036039000000001,7.343646000000001,7.866567000000001,8.339883,8.902172,9.233382,9.535169,10.006808,10.457113,10.69934,10.961378999999999,11.109905,11.406547,20.658361,20.991592999999998,22.593396
17-2805694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.43573,1.081958,1.436074,1.758313,2.185292,2.684165,2.972092,3.44489,4.313072,5.054307,5.725231,6.106784,6.620734000000001,6.9283410000000005,7.451262000000001,7.924578,8.486867,8.818077,9.119864,9.591503,10.041808,10.284035,10.546073999999999,10.6946,10.991242,20.243056,20.576287999999998,22.178091
18-2805636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.646228,1.0003440000000001,1.322583,1.749562,2.248435,2.536362,3.00916,3.877342,4.618577,5.2895010000000005,5.671054000000001,6.185004000000001,6.492611000000001,7.015532000000001,7.488848000000001,8.051137,8.382347000000001,8.684134,9.155773,9.606078,9.848305,10.110344,10.25887,10.555512,19.807326,20.140558,21.742361
19-2805692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.354116,0.676355,1.103334,1.602207,1.890134,2.362932,3.231114,3.972349,4.643273,5.024826,5.538776,5.846383,6.3693040000000005,6.84262,7.404909,7.736119,8.037906,8.509545,8.95985,9.202077,9.464115999999999,9.612642,9.909284,19.161098,19.494329999999998,21.096133
20-2803157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.322239,0.7492179999999999,1.2480909999999998,1.5360179999999999,2.008816,2.876998,3.618233,4.289157,4.670710000000001,5.184660000000001,5.492267000000001,6.015188000000001,6.488504000000001,7.0507930000000005,7.382003000000001,7.683790000000001,8.155429000000002,8.605734000000002,8.847961000000002,9.110000000000001,9.258526000000002,9.555168000000002,18.806982,19.140214,20.742017
21-2803651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.426979,0.9258519999999999,1.213779,1.6865769999999998,2.554759,3.295994,3.9669179999999997,4.348471,4.862421,5.170028,5.6929490000000005,6.166265,6.728554,7.0597639999999995,7.3615509999999995,7.833189999999999,8.283494999999998,8.525721999999998,8.787760999999998,8.936286999999998,9.232928999999999,18.484742999999998,18.817974999999997,20.419777999999997
22-2806491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.49887299999999996,0.7867999999999999,1.259598,2.12778,2.869015,3.539939,3.9214919999999998,4.435442,4.743049,5.26597,5.739286,6.301575,6.632785,6.934572,7.406211,7.856516,8.098743,8.360782,8.509308,8.805950000000001,18.057764,18.390995999999998,19.992798999999998
23-2803182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.287927,0.7607249999999999,1.6289069999999999,2.370142,3.041066,3.422619,3.936569,4.244176,4.767097000000001,5.240413,5.802702,6.1339120000000005,6.4356990000000005,6.907338,7.357643,7.59987,7.861909,8.010435,8.307077,17.558891,17.892122999999998,19.493926
24-2803678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.47279799999999994,1.34098,2.082215,2.753139,3.1346920000000003,3.648642,3.956249,4.47917,4.9524859999999995,5.514774999999999,5.845984999999999,6.147771999999999,6.619410999999999,7.069715999999999,7.3119429999999985,7.573981999999998,7.722507999999999,8.019149999999998,17.270964,17.604195999999998,19.205999
25-2803679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.868182,1.609417,2.280341,2.661894,3.175844,3.483451,4.006372,4.4796879999999994,5.041976999999999,5.373187,5.674974,6.146612999999999,6.596918,6.839144999999999,7.101183999999999,7.249709999999999,7.546352,16.798166,17.131397999999997,18.733200999999998
26-2803155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.7412350000000001,1.412159,1.793712,2.307662,2.615269,3.13819,3.611506,4.173795,4.505005000000001,4.806792000000001,5.278431,5.7287360000000005,5.970963,6.233002,6.381528,6.678170000000001,15.929984000000001,16.263216,17.865019
27-2805705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.670924,1.052477,1.566427,1.874034,2.396955,2.8702710000000002,3.4325600000000005,3.7637700000000005,4.065557,4.537196,4.987501,5.229728,5.491766999999999,5.640293,5.936935,15.188749,15.521981,17.123784
28-2803154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.38155300000000003,0.895503,1.2031100000000001,1.726031,2.199347,2.761636,3.092846,3.3946330000000002,3.8662720000000004,4.3165770000000006,4.558804,4.820843,4.969369,5.266011000000001,14.517825,14.851057,16.45286
29-2803655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.51395,0.8215570000000001,1.344478,1.8177940000000001,2.380083,2.711293,3.01308,3.484719,3.9350240000000003,4.177251,4.43929,4.587816,4.884458,14.136272,14.469504,16.071307
30-2806607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.307607,0.8305279999999999,1.3038439999999998,1.8661329999999998,2.197343,2.49913,2.970769,3.4210740000000004,3.6633010000000006,3.9253400000000007,4.073866000000001,4.370508000000001,13.622322,13.955554000000001,15.557357000000001
31-2805970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.522921,0.9962369999999999,1.558526,1.889736,2.191523,2.6631620000000003,3.1134670000000004,3.3556940000000006,3.6177330000000008,3.7662590000000007,4.062901000000001,13.314715,13.647947,15.24975
32-2805972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.47331599999999996,1.0356049999999999,1.366815,1.668602,2.140241,2.5905460000000002,2.8327730000000004,3.0948120000000006,3.2433380000000005,3.5399800000000003,12.791794,13.125026,14.726829
33-2807630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.562289,0.893499,1.195286,1.666925,2.11723,2.3594570000000004,2.6214960000000005,2.7700220000000004,3.0666640000000003,12.318477999999999,12.65171,14.253513
34-2807300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.33121,0.632997,1.1046360000000002,1.5549410000000001,1.797168,2.0592070000000002,2.207733,2.504375,11.756189,12.089421,13.691224
35-2803298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.30178699999999997,0.773426,1.223731,1.4659579999999999,1.7279969999999998,1.8765229999999997,2.1731649999999996,11.424978999999999,11.758211,13.360014
36-2803190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.47163900000000003,0.9219440000000001,1.164171,1.42621,1.574736,1.871378,11.123192,11.456424,13.058227
37-2805833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.450305,0.692532,0.9545710000000001,1.103097,1.399739,10.651553,10.984785,12.586588
38-2803288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.242227,0.504266,0.652792,0.9494340000000001,10.201248,10.53448,12.136283
39-2803285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.26203899999999997,0.41056499999999996,0.7072069999999999,9.959021,10.292253,11.894056
40-2803650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.148526,0.445168,9.696982,10.030214,11.632017000000001
41-2803291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.296642,9.548456,9.881688,11.483491
42-2803296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.251814,9.585046,11.186849
43-2803179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.33323200000000003,1.935035
44-2804433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.601803
45-2806619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
